GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Ant Example,net.sf.lavalamp.site,DummyRemoteGetterTest,12,63,0,0,2,22,1,6,1,6
JaCoCo Ant Example,net.sf.lavalamp.site,ConsoleTest,42,5,0,0,12,3,3,3,3,3
JaCoCo Ant Example,net.sf.lavalamp.factories,DeviceBuildsFactory,66,3,4,0,15,1,4,1,2,1
JaCoCo Ant Example,net.sf.lavalamp.factories,DeviceBuildsFactoryTest,138,5,0,0,44,3,8,3,8,3
JaCoCo Ant Example,net.sf.lavalamp.device.impl,TellStickJni,67,7,4,0,12,3,5,2,3,2
JaCoCo Ant Example,net.sf.lavalamp.device.impl,TellStickJniTest,89,26,0,0,30,11,8,5,8,5
JaCoCo Ant Example,net.sf.lavalamp.device.impl,TellStickTest,84,48,0,0,30,20,7,7,7,7
JaCoCo Ant Example,net.sf.lavalamp.device.impl,TellStick,77,21,0,0,15,6,5,4,5,4
JaCoCo Ant Example,net.sf.lavalamp.device.impl,TellStickLibraryTest,17,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,net.sf.lavalamp.device,Actions,0,21,0,0,0,8,0,4,0,4
JaCoCo Ant Example,net.sf.lavalamp.device,AbstractDevice,19,138,3,3,4,33,3,12,0,12
JaCoCo Ant Example,net.sf.lavalamp.device,Blink,6,53,0,2,2,14,0,4,0,3
JaCoCo Ant Example,net.sf.lavalamp.device,DummyDeviceTest,12,95,0,0,2,23,1,6,1,6
JaCoCo Ant Example,net.sf.lavalamp.device,BlinkTest,12,117,0,0,2,35,1,9,1,9
JaCoCo Ant Example,net.sf.lavalamp.device,ActionTest,17,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,net.sf.lavalamp.device,TimeOfDay,8,110,4,8,4,24,4,10,0,8
JaCoCo Ant Example,net.sf.lavalamp.device,DeviceController,97,54,6,2,19,13,7,5,3,5
JaCoCo Ant Example,net.sf.lavalamp.device,HtmlFormatterTest,12,43,0,0,2,15,1,6,1,6
JaCoCo Ant Example,net.sf.lavalamp.device,HtmlFormatter,67,20,3,1,17,6,5,2,3,2
JaCoCo Ant Example,net.sf.lavalamp.device,StatusQuoTest,12,22,0,0,2,8,1,4,1,4
JaCoCo Ant Example,net.sf.lavalamp.device,DummyDevice,0,17,0,0,0,3,0,3,0,3
JaCoCo Ant Example,net.sf.lavalamp.device,DeviceControllerTest,237,101,0,0,60,29,10,8,10,8
JaCoCo Ant Example,net.sf.lavalamp.device,ActionsTest,12,84,0,0,2,21,1,7,1,7
JaCoCo Ant Example,net.sf.lavalamp.device,DeviceTest,17,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,net.sf.lavalamp.device,CrashTest,29,5,0,0,7,3,2,3,2,3
JaCoCo Ant Example,net.sf.lavalamp.device,Period,95,45,19,3,12,10,13,3,2,3
JaCoCo Ant Example,net.sf.lavalamp.device,TurnOff,0,17,0,0,0,4,0,2,0,2
JaCoCo Ant Example,net.sf.lavalamp.device,OnError,9,39,0,0,0,4,2,2,2,2
JaCoCo Ant Example,net.sf.lavalamp.device,DeviceProperties,8,130,1,5,1,32,1,19,0,17
JaCoCo Ant Example,net.sf.lavalamp.device,AbstractDeviceTest,151,324,0,0,31,66,4,10,4,10
JaCoCo Ant Example,net.sf.lavalamp.device,TimeOfDayTest,88,172,0,0,28,50,7,13,7,13
JaCoCo Ant Example,net.sf.lavalamp.device,TurnOnTest,12,22,0,0,2,8,1,4,1,4
JaCoCo Ant Example,net.sf.lavalamp.device,StatusQuo,0,4,0,0,0,2,0,2,0,2
JaCoCo Ant Example,net.sf.lavalamp.device,OnErrorTest,17,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,net.sf.lavalamp.device,PeriodTest,177,26,0,0,37,8,6,4,6,4
JaCoCo Ant Example,net.sf.lavalamp.device,Crash,0,8,0,0,0,2,0,2,0,2
JaCoCo Ant Example,net.sf.lavalamp.device,TurnOffTest,12,22,0,0,2,8,1,4,1,4
JaCoCo Ant Example,net.sf.lavalamp.device,TurnOn,0,17,0,0,0,4,0,2,0,2
JaCoCo Ant Example,net.sf.lavalamp.device,DevicePropertiesTest,110,587,0,0,33,191,4,21,4,21
JaCoCo Ant Example,net.sf.lavalamp,Pause,0,6,0,0,0,3,0,2,0,2
JaCoCo Ant Example,net.sf.lavalamp,PauseTest,12,25,0,0,2,11,1,5,1,5
JaCoCo Ant Example,net.sf.lavalamp,LavaLogger,0,99,0,4,0,29,0,15,0,13
JaCoCo Ant Example,net.sf.lavalamp,LavaLoggerTest,12,173,0,0,2,61,1,17,1,17
