GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Ant Example,net.sf.lavalamp.site,BuildProperties,0,41,0,2,0,11,0,8,0,7
JaCoCo Ant Example,net.sf.lavalamp.site,SiteFactory,0,23,0,0,0,6,0,2,0,2
JaCoCo Ant Example,net.sf.lavalamp.site,BuildsCheckerTest,18,128,0,0,3,21,1,5,1,5
JaCoCo Ant Example,net.sf.lavalamp.site,Console,13,0,0,0,3,0,3,0,3,0
JaCoCo Ant Example,net.sf.lavalamp.site,Build,0,60,1,1,0,17,1,7,0,7
JaCoCo Ant Example,net.sf.lavalamp.site,AuthBuildSite,0,66,0,0,0,11,0,6,0,6
JaCoCo Ant Example,net.sf.lavalamp.site,Builds,0,101,0,8,0,20,0,9,0,5
JaCoCo Ant Example,net.sf.lavalamp.site,UrlGetterTest.new AbstractHandler() {...},0,34,0,4,0,10,0,4,0,2
JaCoCo Ant Example,net.sf.lavalamp.site,LoginRequiredException,0,7,0,0,0,4,0,2,0,2
JaCoCo Ant Example,net.sf.lavalamp.site,MissingBuildException,0,9,0,0,0,4,0,2,0,2
JaCoCo Ant Example,net.sf.lavalamp.site,AbstractGetter,0,7,0,0,0,3,0,2,0,2
JaCoCo Ant Example,net.sf.lavalamp.site,SiteFactoryTest,14,24,0,0,4,7,1,2,1,2
JaCoCo Ant Example,net.sf.lavalamp.site,BuildPropertiesTest,14,3,0,0,2,1,1,1,1,1
JaCoCo Ant Example,net.sf.lavalamp.site,MissingBuildExceptionTest,0,35,0,0,0,8,0,3,0,3
JaCoCo Ant Example,net.sf.lavalamp.site,UrlGetterTest,38,152,0,0,10,33,5,11,5,11
JaCoCo Ant Example,net.sf.lavalamp.site,AbstractBuildSite,0,31,0,0,0,9,0,6,0,6
JaCoCo Ant Example,net.sf.lavalamp.site,BuildsTest,0,123,0,0,0,25,0,7,0,7
JaCoCo Ant Example,net.sf.lavalamp.site,DummyRestGetterTest,6,26,0,0,2,7,1,3,1,3
JaCoCo Ant Example,net.sf.lavalamp.site,UrlGetter,0,203,0,14,0,34,0,14,0,7
JaCoCo Ant Example,net.sf.lavalamp.site,DummyRemoteGetter,0,13,0,2,0,5,0,4,0,3
JaCoCo Ant Example,net.sf.lavalamp.site,DummyRestGetter,0,15,0,2,0,5,0,4,0,3
JaCoCo Ant Example,net.sf.lavalamp.site,DummyRemoteGetterTest,0,33,0,0,0,9,0,4,0,4
JaCoCo Ant Example,net.sf.lavalamp.site,LoginFailedException,0,11,0,0,0,6,0,3,0,3
JaCoCo Ant Example,net.sf.lavalamp.factories,DeviceBuildsFactoryTest,32,70,0,0,7,16,1,3,1,3
JaCoCo Ant Example,net.sf.lavalamp.factories,DeviceBuildsFactory,0,69,0,4,0,16,0,5,0,3
JaCoCo Ant Example,net.sf.lavalamp.device.impl,TellStickJni,7,67,0,4,2,13,1,6,1,4
JaCoCo Ant Example,net.sf.lavalamp.device.impl,TellStickJniTest,28,73,0,0,6,17,2,4,2,4
JaCoCo Ant Example,net.sf.lavalamp.device.impl,TellStickTest,24,410,0,0,4,75,1,22,1,22
JaCoCo Ant Example,net.sf.lavalamp.device.impl,TellStick,0,98,0,0,0,21,0,9,0,9
JaCoCo Ant Example,net.sf.lavalamp.device,Actions,0,21,0,0,0,8,0,4,0,4
JaCoCo Ant Example,net.sf.lavalamp.device,Period,21,119,7,15,0,22,5,11,0,5
JaCoCo Ant Example,net.sf.lavalamp.device,TurnOff,0,17,0,0,0,4,0,2,0,2
JaCoCo Ant Example,net.sf.lavalamp.device,OnError,0,48,0,0,0,4,0,4,0,4
JaCoCo Ant Example,net.sf.lavalamp.device,DeviceProperties,0,138,0,6,0,33,0,20,0,17
JaCoCo Ant Example,net.sf.lavalamp.device,DeviceFactoryTest,0,41,0,0,0,8,0,2,0,2
JaCoCo Ant Example,net.sf.lavalamp.device,AbstractDevice,0,157,0,6,0,37,0,15,0,12
JaCoCo Ant Example,net.sf.lavalamp.device,Blink,0,59,0,2,0,16,0,4,0,3
JaCoCo Ant Example,net.sf.lavalamp.device,TimeOfDayTest,3,143,3,3,0,34,3,10,0,10
JaCoCo Ant Example,net.sf.lavalamp.device,StatusQuo,0,4,0,0,0,2,0,2,0,2
JaCoCo Ant Example,net.sf.lavalamp.device,BlinkTest,25,43,0,0,5,10,1,3,1,3
JaCoCo Ant Example,net.sf.lavalamp.device,TimeOfDay,0,118,0,12,0,28,0,14,0,8
JaCoCo Ant Example,net.sf.lavalamp.device,DeviceController,0,151,0,8,0,32,0,12,0,8
JaCoCo Ant Example,net.sf.lavalamp.device,PeriodTest,0,97,0,0,0,17,0,6,0,6
JaCoCo Ant Example,net.sf.lavalamp.device,HtmlFormatter,0,87,0,4,0,23,0,7,0,5
JaCoCo Ant Example,net.sf.lavalamp.device,Crash,0,8,0,0,0,2,0,2,0,2
JaCoCo Ant Example,net.sf.lavalamp.device,DummyDevice,0,17,0,0,0,3,0,3,0,3
JaCoCo Ant Example,net.sf.lavalamp.device,StatusQuoTest,0,31,0,0,0,8,0,3,0,3
JaCoCo Ant Example,net.sf.lavalamp.device,DeviceControllerTest,12,364,0,0,4,61,2,11,2,11
JaCoCo Ant Example,net.sf.lavalamp.device,TurnOn,0,17,0,0,0,4,0,2,0,2
JaCoCo Ant Example,net.sf.lavalamp.device,DevicePropertiesTest,14,84,0,0,4,23,2,7,2,7
JaCoCo Ant Example,net.sf.lavalamp.device,CrashTest,7,3,0,0,2,1,1,1,1,1
JaCoCo Ant Example,net.sf.lavalamp,Pause,0,6,0,0,0,3,0,2,0,2
JaCoCo Ant Example,net.sf.lavalamp,PauseTest,1,32,1,1,0,7,1,2,0,2
JaCoCo Ant Example,net.sf.lavalamp,AptTest,28,3,0,0,7,1,1,1,1,1
JaCoCo Ant Example,net.sf.lavalamp,LavaLogger,0,99,0,4,0,29,0,15,0,13
JaCoCo Ant Example,net.sf.lavalamp,LavaLoggerTest,44,74,0,0,10,20,3,6,3,6
