GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Ant Example,nu.staldal.lagoon.util,ExpressionEvaluatorTest,17,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,nu.staldal.lagoon.util,LagoonUtilTest,17,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,nu.staldal.lagoon.util,TemplateProcessor,191,7,43,1,56,2,24,1,2,1
JaCoCo Ant Example,nu.staldal.lagoon.util,TemplateExceptionTest,12,332,3,3,2,94,4,17,1,17
JaCoCo Ant Example,nu.staldal.lagoon.util,TemplateException,0,25,0,0,0,9,0,4,0,4
JaCoCo Ant Example,nu.staldal.lagoon.util,WildcardTest,12,147,0,0,2,61,1,15,1,15
JaCoCo Ant Example,nu.staldal.lagoon.util,TemplateProcessorTest,702,5,0,0,272,3,31,3,31,3
JaCoCo Ant Example,nu.staldal.util,Utils,83,113,17,13,24,22,16,9,1,5
JaCoCo Ant Example,nu.staldal.util,UtilsTest,20,190,0,0,6,79,2,20,2,20
JaCoCo Ant Example,nu.staldal.lagoon,LagoonCLI,444,96,52,12,123,22,30,7,2,3
JaCoCo Ant Example,nu.staldal.lagoon,YesNoQueryDialog.new ActionListener() {...},15,0,0,0,4,0,2,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon,YesNoQueryDialog.new ActionListener() {...},15,0,0,0,4,0,2,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon,LagoonAntTaskTest,92,318,1,1,29,109,9,29,8,29
JaCoCo Ant Example,nu.staldal.lagoon,LagoonGUI,897,0,44,0,185,0,39,0,17,0
JaCoCo Ant Example,nu.staldal.lagoon,PasswordDialog.new ActionListener() {...},18,0,0,0,4,0,2,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon,MyParser,79,160,3,15,19,24,3,11,0,5
JaCoCo Ant Example,nu.staldal.lagoon,LagoonCLITest,12,42,0,0,2,15,1,7,1,7
JaCoCo Ant Example,nu.staldal.lagoon,InputComponent,123,0,4,0,25,0,9,0,7,0
JaCoCo Ant Example,nu.staldal.lagoon,MessageDialog,58,0,0,0,9,0,1,0,1,0
JaCoCo Ant Example,nu.staldal.lagoon,PasswordDialog.new ActionListener() {...},15,0,0,0,4,0,2,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon,BuildSitemap,288,21,20,2,51,7,11,3,0,3
JaCoCo Ant Example,nu.staldal.lagoon,BuildSitemapTest,402,22,0,0,127,9,32,5,32,5
JaCoCo Ant Example,nu.staldal.lagoon,TextAreaWriter,67,0,2,0,16,0,6,0,5,0
JaCoCo Ant Example,nu.staldal.lagoon,LagoonAntTask,192,42,16,2,45,19,10,10,1,10
JaCoCo Ant Example,nu.staldal.lagoon,MyParserTest,12,1337,1,1,2,225,2,57,1,57
JaCoCo Ant Example,nu.staldal.lagoon,LagoonGUI.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon,LagoonGUI.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon,LagoonGUI.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon,YesNoQueryDialog,79,0,0,0,12,0,2,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon,LagoonGUI.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon,LagoonGUI.new ActionListener() {...},11,0,0,0,3,0,2,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon,XMLCheck,27,22,6,2,10,5,5,1,1,1
JaCoCo Ant Example,nu.staldal.lagoon,InputComponent.new TextListener() {...},10,0,0,0,3,0,2,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon,PasswordDialog,103,0,0,0,15,0,2,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon,XMLCheckTest,54,5,0,0,11,3,4,3,4,3
JaCoCo Ant Example,nu.staldal.lagoon,MessageDialog.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon,InputComponent.new ActionListener() {...},10,0,0,0,3,0,2,0,2,0
JaCoCo Ant Example,nu.staldal.xtree,XTreeXMLDataContentHandler,122,37,8,0,29,7,5,5,1,5
JaCoCo Ant Example,nu.staldal.xtree,ElementHandlerTest,17,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,nu.staldal.xtree,XTreeUtil,173,117,12,4,36,35,9,4,1,4
JaCoCo Ant Example,nu.staldal.xtree,NodeWithChildren,0,78,0,2,0,22,0,8,0,7
JaCoCo Ant Example,nu.staldal.xtree,SequentialTreeBuilder,178,160,15,17,36,50,13,21,1,17
JaCoCo Ant Example,nu.staldal.xtree,Node,31,73,6,4,9,28,6,16,3,14
JaCoCo Ant Example,nu.staldal.xtree,TextTest,684,887,2,2,221,237,40,36,38,36
JaCoCo Ant Example,nu.staldal.xtree,Element,247,451,41,42,45,107,34,44,2,34
JaCoCo Ant Example,nu.staldal.xtree,XTreeXMLDataContentHandlerTest,976,286,1,1,257,47,45,5,44,5
JaCoCo Ant Example,nu.staldal.xtree,ElementTest,4710,12658,30,30,1847,3994,405,685,375,685
JaCoCo Ant Example,nu.staldal.xtree,Text,0,75,1,11,0,21,1,12,0,7
JaCoCo Ant Example,nu.staldal.xtree,TreeBuilder,123,330,9,25,30,87,9,29,2,19
JaCoCo Ant Example,nu.staldal.xtree,ProcessingInstruction,0,22,0,0,0,8,0,4,0,4
JaCoCo Ant Example,nu.staldal.xtree,XTreeUtilTest,748,272,0,0,242,73,33,18,33,18
JaCoCo Ant Example,nu.staldal.xtree,NodeWithChildrenTest,756,2983,8,8,267,796,59,107,51,107
JaCoCo Ant Example,nu.staldal.xtree,NodeTest,192,7304,30,30,77,2464,46,498,16,498
JaCoCo Ant Example,nu.staldal.xtree,SequentialTreeBuilderTest,2490,5809,30,30,606,1697,157,367,127,367
JaCoCo Ant Example,nu.staldal.xtree,ProcessingInstructionTest,272,453,2,2,80,129,22,24,20,24
JaCoCo Ant Example,nu.staldal.xtree,TreeBuilderTest,3690,4198,20,20,1006,1209,219,276,199,276
JaCoCo Ant Example,nu.staldal.lagoon.core,LagoonProcessorTest,1453,5,0,0,332,3,31,3,31,3
JaCoCo Ant Example,nu.staldal.lagoon.core,Read,0,3,0,0,0,1,0,1,0,1
JaCoCo Ant Example,nu.staldal.lagoon.core,OutputEntry,9,23,0,0,4,10,2,5,2,5
JaCoCo Ant Example,nu.staldal.lagoon.core,XMLStreamConsumer,0,46,0,6,0,19,0,9,0,6
JaCoCo Ant Example,nu.staldal.lagoon.core,EntryWithSourceTest,17,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,nu.staldal.lagoon.core,EntryWithSource.new XMLReaderImpl() {...},21,0,0,0,3,0,2,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon.core,RemoteFileStorageTest,512,27,2,2,116,9,25,5,23,5
JaCoCo Ant Example,nu.staldal.lagoon.core,PartEntry,17,0,0,0,6,0,3,0,3,0
JaCoCo Ant Example,nu.staldal.lagoon.core,DeleteEntry,33,0,0,0,10,0,5,0,5,0
JaCoCo Ant Example,nu.staldal.lagoon.core,ProcessTest,17,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,nu.staldal.lagoon.core,SourceTest,17,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,nu.staldal.lagoon.core,LagoonContextTest,17,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,nu.staldal.lagoon.core,PartEntryTest,2836,5,0,0,400,3,31,3,31,3
JaCoCo Ant Example,nu.staldal.lagoon.core,OutputEntryTest,896,179,1,1,138,66,20,19,19,19
JaCoCo Ant Example,nu.staldal.lagoon.core,EntryWithSource.new EntityResolver() {...},31,0,2,0,7,0,3,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon.core,TargetTest,17,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,nu.staldal.lagoon.core,AuthenticationMissingException,0,3,0,0,0,2,0,1,0,1
JaCoCo Ant Example,nu.staldal.lagoon.core,AuthenticationExceptionTest,12,28,0,0,2,10,1,4,1,4
JaCoCo Ant Example,nu.staldal.lagoon.core,Transform,0,3,0,0,0,1,0,1,0,1
JaCoCo Ant Example,nu.staldal.lagoon.core,RemoteFileStorage,56,3,4,0,15,1,6,1,4,1
JaCoCo Ant Example,nu.staldal.lagoon.core,FileStorageTest,1397,137,3,3,325,48,52,15,49,15
JaCoCo Ant Example,nu.staldal.lagoon.core,FileEntryTest,3084,5,0,0,446,3,31,3,31,3
JaCoCo Ant Example,nu.staldal.lagoon.core,FileTargetTest,17,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,nu.staldal.lagoon.core,ByteStreamProducerTest,2060,49,4,4,266,15,29,7,25,7
JaCoCo Ant Example,nu.staldal.lagoon.core,Parse,0,3,0,0,0,1,0,1,0,1
JaCoCo Ant Example,nu.staldal.lagoon.core,SourceManagerTest,17,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,nu.staldal.lagoon.core,ProducerTest,2415,2387,12,12,760,993,157,255,145,255
JaCoCo Ant Example,nu.staldal.lagoon.core,EntryWithSource,406,0,58,0,82,0,38,0,9,0
JaCoCo Ant Example,nu.staldal.lagoon.core,LagoonProcessor,1130,142,106,10,189,35,80,2,22,2
JaCoCo Ant Example,nu.staldal.lagoon.core,SourceManagerProviderTest,12,26,1,1,2,10,2,5,1,5
JaCoCo Ant Example,nu.staldal.lagoon.core,ByteStreamConsumer,0,46,0,6,0,19,0,9,0,6
JaCoCo Ant Example,nu.staldal.lagoon.core,AuthenticationException,0,3,0,0,0,2,0,1,0,1
JaCoCo Ant Example,nu.staldal.lagoon.core,FileEntry.new Runnable() {...},49,0,0,0,14,0,2,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon.core,FileEntry.new XMLStreamProducer() {...},31,0,0,0,7,0,5,0,5,0
JaCoCo Ant Example,nu.staldal.lagoon.core,TransformTest,17,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,nu.staldal.lagoon.core,XMLStreamProducerTest,1968,93,8,8,262,27,39,11,31,11
JaCoCo Ant Example,nu.staldal.lagoon.core,OutputHandler,3,6,0,0,1,3,1,1,1,1
JaCoCo Ant Example,nu.staldal.lagoon.core,FileEntry.TempOutputHandler,37,0,4,0,10,0,5,0,3,0
JaCoCo Ant Example,nu.staldal.lagoon.core,FileEntry,930,0,90,0,207,0,62,0,17,0
JaCoCo Ant Example,nu.staldal.lagoon.core,ReadTest,17,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,nu.staldal.lagoon.core,LagoonException,0,4,0,0,0,2,0,1,0,1
JaCoCo Ant Example,nu.staldal.lagoon.core,ProducerInterfaceTest,348,320,12,12,145,118,44,38,32,38
JaCoCo Ant Example,nu.staldal.lagoon.core,FormatTest,17,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,nu.staldal.lagoon.core,Producer,76,75,3,1,11,29,8,17,6,17
JaCoCo Ant Example,nu.staldal.lagoon.core,Sitemap,809,12,105,1,147,3,63,1,10,1
JaCoCo Ant Example,nu.staldal.lagoon.core,LagoonExceptionTest,12,65,0,0,2,21,1,5,1,5
JaCoCo Ant Example,nu.staldal.lagoon.core,Source,0,3,0,0,0,1,0,1,0,1
JaCoCo Ant Example,nu.staldal.lagoon.core,XMLStreamConsumerTest,12,1615,30,30,2,625,31,183,1,183
JaCoCo Ant Example,nu.staldal.lagoon.core,OutputHandlerTest,17,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,nu.staldal.lagoon.core,Process,3,0,0,0,1,0,1,0,1,0
JaCoCo Ant Example,nu.staldal.lagoon.core,SitemapTest,1555,5,0,0,242,3,31,3,31,3
JaCoCo Ant Example,nu.staldal.lagoon.core,DeleteEntryTest,486,5,0,0,86,3,13,3,13,3
JaCoCo Ant Example,nu.staldal.lagoon.core,Format,0,3,0,0,0,1,0,1,0,1
JaCoCo Ant Example,nu.staldal.lagoon.core,SitemapEntryTest,17,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,nu.staldal.lagoon.core,ParseTest,17,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,nu.staldal.lagoon.core,ByteStreamConsumerTest,12,352,4,4,2,134,5,39,1,39
JaCoCo Ant Example,nu.staldal.lagoon.core,AuthenticationMissingExceptionTest,12,28,0,0,2,10,1,4,1,4
JaCoCo Ant Example,nu.staldal.lagoon.producer,XMLParse.new EntityResolver() {...},33,0,2,0,7,0,3,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon.producer,BatikFormatter,188,17,17,1,41,5,11,3,2,3
JaCoCo Ant Example,nu.staldal.lagoon.producer,MyOutputStreamTest,12,64,1,1,2,25,2,9,1,9
JaCoCo Ant Example,nu.staldal.lagoon.producer,DirSource,285,9,28,0,51,3,17,1,3,1
JaCoCo Ant Example,nu.staldal.lagoon.producer,XMLFormatter,221,85,28,8,47,24,22,2,2,2
JaCoCo Ant Example,nu.staldal.lagoon.producer,IslandSplit,347,46,18,2,73,12,21,4,11,4
JaCoCo Ant Example,nu.staldal.lagoon.producer,IslandSplitTest,3262,40,1,1,953,17,173,7,172,7
JaCoCo Ant Example,nu.staldal.lagoon.producer,BasicSplit.new ExpressionEvaluator() {...},28,0,2,0,4,0,3,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon.producer,FileSource,17,4,0,0,3,2,2,2,2,2
JaCoCo Ant Example,nu.staldal.lagoon.producer,MyInputStreamTest,12,12,0,0,2,6,1,4,1,4
JaCoCo Ant Example,nu.staldal.lagoon.producer,XSLTransformerTest,514,67,1,1,157,24,33,8,32,8
JaCoCo Ant Example,nu.staldal.lagoon.producer,XMLFormatterTest,62,22,1,1,22,9,6,5,5,5
JaCoCo Ant Example,nu.staldal.lagoon.producer,LSSIHandlerTest,174,553,0,0,51,166,8,26,8,26
JaCoCo Ant Example,nu.staldal.lagoon.producer,XMLParse,130,37,8,0,38,11,6,3,2,3
JaCoCo Ant Example,nu.staldal.lagoon.producer,XSLTransformer.new URIResolver() {...},44,0,2,0,7,0,3,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon.producer,XSLTransformer.new URIResolver() {...},51,0,2,0,8,0,3,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon.producer,FileSourceTest,544,22,1,1,169,9,35,5,34,5
JaCoCo Ant Example,nu.staldal.lagoon.producer,XSLTransformer,288,38,41,5,60,11,24,6,1,6
JaCoCo Ant Example,nu.staldal.lagoon.producer,LSSITransformerTest,544,22,1,1,169,9,35,5,34,5
JaCoCo Ant Example,nu.staldal.lagoon.producer,StylesheetContainerTest,12,25,0,0,2,11,1,5,1,5
JaCoCo Ant Example,nu.staldal.lagoon.producer,MyOutputStream,6,27,2,2,0,11,2,3,0,3
JaCoCo Ant Example,nu.staldal.lagoon.producer,MyInputStream,83,32,19,3,24,13,14,3,3,3
JaCoCo Ant Example,nu.staldal.lagoon.producer,LSPTransformer.new URLResolver() {...},9,9,0,0,2,1,1,1,1,1
JaCoCo Ant Example,nu.staldal.lagoon.producer,LSPTransformer,227,13,20,2,49,5,14,4,3,4
JaCoCo Ant Example,nu.staldal.lagoon.producer,FileReadTest,62,22,1,1,22,9,6,5,5,5
JaCoCo Ant Example,nu.staldal.lagoon.producer,FOPFormatterTest,68,16,1,1,25,6,7,4,6,4
JaCoCo Ant Example,nu.staldal.lagoon.producer,BasicSplit,327,46,35,7,79,16,32,7,11,7
JaCoCo Ant Example,nu.staldal.lagoon.producer,XMLParseTest,550,22,1,1,172,9,36,5,35,5
JaCoCo Ant Example,nu.staldal.lagoon.producer,BatikFormatter.new XMLReaderImpl() {...},18,0,0,0,3,0,2,0,2,0
JaCoCo Ant Example,nu.staldal.lagoon.producer,StylesheetContainer,0,19,0,0,0,6,0,1,0,1
JaCoCo Ant Example,nu.staldal.lagoon.producer,FileRead,35,4,2,0,9,2,3,2,2,2
JaCoCo Ant Example,nu.staldal.lagoon.producer,LSPTransformerTest,514,61,1,1,157,21,33,7,32,7
JaCoCo Ant Example,nu.staldal.lagoon.producer,FOPFormatter,53,3,0,0,14,1,3,1,3,1
JaCoCo Ant Example,nu.staldal.lagoon.producer,LSSIHandler,274,21,26,0,65,8,24,1,11,1
JaCoCo Ant Example,nu.staldal.lagoon.producer,BatikFormatterTest,68,16,1,1,25,6,7,4,6,4
JaCoCo Ant Example,nu.staldal.lagoon.producer,DirSourceTest,550,16,1,1,172,6,36,4,35,4
JaCoCo Ant Example,nu.staldal.lagoon.producer,LSSITransformer,79,4,6,0,14,2,5,2,2,2
JaCoCo Ant Example,nu.staldal.xodus,XMLSerializer,1718,0,223,0,442,0,144,0,30,0
JaCoCo Ant Example,nu.staldal.xodus,HTMLSerializer,1436,0,155,0,383,0,108,0,29,0
JaCoCo Ant Example,nu.staldal.xodus,XMLSerializerTest,112,5,0,0,27,3,6,3,6,3
JaCoCo Ant Example,nu.staldal.xodus,OutputConfig,293,24,59,1,63,7,31,1,1,1
JaCoCo Ant Example,nu.staldal.xodus,HTMLSerializerTest,112,5,0,0,27,3,6,3,6,3
JaCoCo Ant Example,nu.staldal.xodus,TextSerializerTest,112,5,0,0,27,3,6,3,6,3
JaCoCo Ant Example,nu.staldal.xodus,OutputConfigTest,34,5,0,0,10,3,3,3,3,3
JaCoCo Ant Example,nu.staldal.xodus,SerializerTest,192,5,0,0,52,3,11,3,11,3
JaCoCo Ant Example,nu.staldal.xodus,TextSerializer,56,0,0,0,35,0,25,0,25,0
JaCoCo Ant Example,nu.staldal.xodus,Serializer,191,0,20,0,49,0,14,0,4,0
JaCoCo Ant Example,nu.staldal.xodus,XMLCharacterEncoder,360,96,42,2,83,26,31,5,9,5
JaCoCo Ant Example,nu.staldal.xodus,XMLCharacterEncoderTest,1129,40,1,1,349,16,65,7,64,7
JaCoCo Ant Example,nu.staldal.ftp,FTPAuthenticationException,0,4,0,0,0,2,0,1,0,1
JaCoCo Ant Example,nu.staldal.ftp,FTPException,0,4,0,0,0,2,0,1,0,1
JaCoCo Ant Example,nu.staldal.ftp,FTPClient,1139,0,139,0,224,0,99,0,20,0
JaCoCo Ant Example,nu.staldal.ftp,FTPExceptionTest,12,57,0,0,2,19,1,5,1,5
JaCoCo Ant Example,nu.staldal.ftp,FTPClient.FTPOutputStream,95,0,8,0,25,0,11,0,6,0
JaCoCo Ant Example,nu.staldal.ftp,FTPAuthenticationExceptionTest,12,28,0,0,2,10,1,4,1,4
