GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Ant Example,org.databene.jdbacl.model,DBDataType.TypeDescriptor,5,45,5,5,2,9,5,3,0,3
JaCoCo Ant Example,org.databene.jdbacl.model,TableContainer,11,94,3,3,2,26,3,14,1,13
JaCoCo Ant Example,org.databene.jdbacl.model,DBRow,55,124,6,6,13,26,6,14,2,12
JaCoCo Ant Example,org.databene.jdbacl.model,DBConstraint,34,60,4,6,6,11,5,6,1,5
JaCoCo Ant Example,org.databene.jdbacl.model,DBSequence,11,216,10,16,1,54,9,31,0,27
JaCoCo Ant Example,org.databene.jdbacl.model,DBTrigger,69,107,22,2,2,45,12,27,0,27
JaCoCo Ant Example,org.databene.jdbacl.model,DBIndex,55,62,11,5,6,15,9,6,2,5
JaCoCo Ant Example,org.databene.jdbacl.model,DBSchema,0,139,0,2,0,38,0,19,0,18
JaCoCo Ant Example,org.databene.jdbacl.model,DBTreeModel,7,30,0,2,1,8,1,7,1,6
JaCoCo Ant Example,org.databene.jdbacl.model,DBCatalog,32,176,3,15,9,38,6,22,3,16
JaCoCo Ant Example,org.databene.jdbacl.model,DBUniqueConstraint,29,47,10,6,3,13,7,6,0,5
JaCoCo Ant Example,org.databene.jdbacl.model,DefaultDBColumn,168,263,44,24,14,71,32,29,1,26
JaCoCo Ant Example,org.databene.jdbacl.model,DBUniqueIndex,47,39,10,4,4,12,7,6,0,6
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,ANTLRNoCaseFileStream,52,0,6,0,15,0,7,0,4,0
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.sub_partition_config_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.column_spec_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.ora_storage_spec_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.keyword_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.exclusive_or_expression_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.arguments_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.in_expression_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.qualified_name_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.add_constraints_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.ora_key_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.fractionDigits_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.column_comment_details_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.drop_sequence_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.size_uom_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.inline_constraint_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.expression_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.value_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.drop_table_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.ora_configs_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLLexer.DFA9,0,35,0,0,0,12,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.partition_part_config_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.table_detail_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.table_name_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.and_expression_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.check_constraint_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.ora_storage_opt_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.foreign_key_constraint_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.primary_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.expression_list_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.drop_pk_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.multiplicative_expression_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.additive_expression_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.type_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.equality_expression_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.partition_parts_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.table_comment_details_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.partition_value_spec_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.name_list_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.ora_partition_spec_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.nullability_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.ora_config_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser,11516,7455,559,149,2793,943,423,59,57,23
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.column_detail_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.comment_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.null_comparison_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.size_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.literal_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.DFA2,2,33,0,0,1,11,1,1,1,1
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.drop_index_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.column_name_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.unique_constraint_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.alter_table_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.unary_expression_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.value_list_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.ora_lob_config_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.commands_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.between_expression_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.constraint_detail_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.ora_lob_index_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.create_sequence_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,ANTLRNoCaseStringStream,0,45,0,6,0,12,0,7,0,4
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.table_details_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.table_mutation_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.partition_part_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.default_value_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.ora_flag_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.command_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.create_index_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.name_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLLexer,743,4959,205,90,317,1037,168,178,0,141
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.create_table_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.index_name_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.primary_key_constraint_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.ora_lob_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.constraint_spec_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.sql.parser,SQLParser.relational_expression_return,0,6,0,0,0,2,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl.model.csv,CSVModelExporter.new Object() {...},33,0,0,0,1,0,1,0,1,0
JaCoCo Ant Example,org.databene.jdbacl.model.csv,CSVModelExporter,1001,6,39,0,108,3,31,1,10,1
JaCoCo Ant Example,org.databene.jdbacl,JDBCDriverInfo,345,4,20,0,81,1,43,1,33,1
JaCoCo Ant Example,org.databene.jdbacl,SQLUtil,516,899,76,91,104,154,63,68,12,34
JaCoCo Ant Example,org.databene.jdbacl,SQLScriptException,0,69,0,4,0,14,0,8,0,6
JaCoCo Ant Example,org.databene.jdbacl,JDBCConnectData,31,30,0,0,2,10,1,2,1,2
JaCoCo Ant Example,org.databene.jdbacl,ResultsWithMetadata,0,15,0,0,0,6,0,3,0,3
JaCoCo Ant Example,org.databene.jdbacl,ResultSetConverter,81,24,14,0,15,8,10,4,3,4
JaCoCo Ant Example,org.databene.jdbacl,DatabaseDialect,380,360,43,37,59,74,42,25,10,17
JaCoCo Ant Example,org.databene.jdbacl,QueryIterator,45,0,0,0,9,0,3,0,3,0
JaCoCo Ant Example,org.databene.jdbacl,Main,147,3,6,0,23,1,7,1,4,1
JaCoCo Ant Example,org.databene.jdbacl,DatabaseDialectManager,76,0,12,0,17,0,9,0,3,0
JaCoCo Ant Example,org.databene.jdbacl,DBExecutionResult,0,9,0,0,0,4,0,1,0,1
JaCoCo Ant Example,org.databene.jdbacl,QueryDataIterator,45,0,0,0,9,0,3,0,3,0
JaCoCo Ant Example,org.databene.jdbacl,DBUtil,1278,217,149,21,269,58,121,19,39,16
JaCoCo Ant Example,org.databene.jdbacl,ArrayResultSetIterator,19,0,0,0,3,0,2,0,2,0
JaCoCo Ant Example,org.databene.jdbacl,DatabaseTreeModel,39,0,2,0,10,0,8,0,7,0
JaCoCo Ant Example,org.databene.jdbacl,ResultSetDataIterator,135,0,14,0,38,0,15,0,8,0
JaCoCo Ant Example,org.databene.jdbacl,ColumnInfo,0,25,0,0,0,6,0,2,0,2
JaCoCo Ant Example,org.databene.jdbacl,ResultSetIterator,214,0,24,0,50,0,21,0,9,0
JaCoCo Ant Example,org.databene.jdbacl,DatabaseTestUtil,3,31,1,1,1,5,1,2,0,2
JaCoCo Ant Example,org.databene.jdbacl,NameSpec,5,43,0,0,0,4,1,3,1,3
JaCoCo Ant Example,org.databene.jdbacl.identity,SubNkPkQueryIdentity,9,32,0,0,1,7,1,3,1,3
JaCoCo Ant Example,org.databene.jdbacl.identity,NaturalPkIdentity,88,14,6,0,12,3,4,2,1,2
JaCoCo Ant Example,org.databene.jdbacl.identity,NkPkQueryIdentity,6,21,0,0,1,6,1,3,1,3
JaCoCo Ant Example,org.databene.jdbacl.identity,IdentityProvider,8,39,3,3,1,8,3,4,1,3
JaCoCo Ant Example,org.databene.jdbacl.identity,KeyMapper,9,0,0,0,4,0,2,0,2,0
JaCoCo Ant Example,org.databene.jdbacl.identity,NoIdentity,6,14,0,0,1,3,1,2,1,2
JaCoCo Ant Example,org.databene.jdbacl.identity,UniqueKeyIdentity.ColumnToNkConverter,65,0,4,0,14,0,4,0,2,0
JaCoCo Ant Example,org.databene.jdbacl.identity,SubNkPkQueryIdentity.RecursiveIterator,227,0,16,0,38,0,16,0,8,0
JaCoCo Ant Example,org.databene.jdbacl.identity,IdentityModel,104,125,3,9,14,24,8,11,5,8
JaCoCo Ant Example,org.databene.jdbacl.identity,UniqueKeyIdentity.UniqueKeyNkPkIterator,42,0,2,0,9,0,3,0,2,0
JaCoCo Ant Example,org.databene.jdbacl.identity,InvalidIdentityDefinitionError,0,16,0,0,0,8,0,4,0,4
JaCoCo Ant Example,org.databene.jdbacl.identity,UniqueKeyIdentity,97,22,6,0,14,6,4,3,1,3
JaCoCo Ant Example,org.databene.jdbacl.identity,NKBuilder,1,36,1,3,0,10,1,4,0,3
JaCoCo Ant Example,org.databene.jdbacl.identity,SimpleTranscoder,119,3,8,0,20,1,5,1,1,1
JaCoCo Ant Example,org.databene.jdbacl.version,QueryVersionProvider,52,17,4,0,8,8,3,4,1,4
JaCoCo Ant Example,org.databene.jdbacl.version,ConstantVersionProvider,9,0,0,0,4,0,2,0,2,0
JaCoCo Ant Example,org.databene.jdbacl.proxy,LoggingStatementHandler,335,22,26,2,82,9,30,3,16,3
JaCoCo Ant Example,org.databene.jdbacl.proxy,LoggingResultSetHandler,96,19,16,2,26,8,12,3,3,3
JaCoCo Ant Example,org.databene.jdbacl.proxy,LoggingPreparedStatementHandler,359,45,32,2,83,13,39,3,22,3
JaCoCo Ant Example,org.databene.jdbacl.proxy,PooledConnectionHandler,299,21,35,2,59,9,29,3,9,3
JaCoCo Ant Example,org.databene.jdbacl.swing,DatabasePane.Importer,76,0,0,0,20,0,2,0,2,0
JaCoCo Ant Example,org.databene.jdbacl.swing,DatabasePane.Importer.new Runnable() {...},29,0,0,0,4,0,2,0,2,0
JaCoCo Ant Example,org.databene.jdbacl.swing,TextFieldValueProvider,10,0,0,0,4,0,2,0,2,0
JaCoCo Ant Example,org.databene.jdbacl.swing,EnvironmentSelector,10,0,0,0,3,0,2,0,2,0
JaCoCo Ant Example,org.databene.jdbacl.swing,JdbaclGUI,249,0,4,0,63,0,11,0,9,0
JaCoCo Ant Example,org.databene.jdbacl.swing,EnvironmentSelector.EnvironmentModel,68,0,2,0,12,0,6,0,5,0
JaCoCo Ant Example,org.databene.jdbacl.swing,DatabaseTree,4,0,0,0,2,0,1,0,1,0
JaCoCo Ant Example,org.databene.jdbacl.swing,DatabasePane,62,0,4,0,15,0,5,0,3,0
JaCoCo Ant Example,org.databene.jdbacl.swing,EnvironmentSelector.EnvironmentModel.new FilenameFilter() {...},11,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,org.databene.jdbacl.swing,JdbaclGUI.new AbstractAction() {...},11,0,0,0,3,0,2,0,2,0
JaCoCo Ant Example,org.databene.jdbacl.swing,JdbaclGUI.new ActionListener() {...},43,0,0,0,9,0,2,0,2,0
JaCoCo Ant Example,org.databene.jdbacl.swing,JdbaclGUI.new AbstractAction() {...},11,0,0,0,3,0,2,0,2,0
JaCoCo Ant Example,org.databene.jdbacl.model.xml,XMLModelExporter,934,20,62,0,188,7,48,2,17,2
JaCoCo Ant Example,org.databene.jdbacl.model.xml,XMLModelImporter,1197,24,140,0,241,9,87,4,17,4
JaCoCo Ant Example,org.databene.jdbacl.identity.xml,IdentityParser,122,64,8,0,25,5,9,3,5,3
JaCoCo Ant Example,org.databene.jdbacl.identity.xml,IdentityParseContext,0,27,0,0,0,9,0,4,0,4
