GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Ant Example,net.sourceforge.schemaspy.model,Database.ThreadedTableCreator,88,0,4,0,25,0,5,0,3,0
JaCoCo Ant Example,net.sourceforge.schemaspy.model,Table.new ForeignKeyConstraint() {...},10,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,net.sourceforge.schemaspy.model,ProcessExecutionException,0,23,0,0,0,6,0,3,0,3
JaCoCo Ant Example,net.sourceforge.schemaspy,Revision,40,43,13,5,7,16,8,5,0,4
JaCoCo Ant Example,net.sourceforge.schemaspy,TableOrderer,195,77,32,2,59,19,19,3,2,3
JaCoCo Ant Example,net.sourceforge.schemaspy,DbAnalyzer.new Comparator() {...},16,3,2,0,4,1,2,1,1,1
JaCoCo Ant Example,net.sourceforge.schemaspy,DbAnalyzer.new Comparator() {...},24,3,4,0,6,1,3,1,1,1
JaCoCo Ant Example,net.sourceforge.schemaspy,DbAnalyzer.new Comparator() {...},4,3,0,0,1,1,1,1,1,1
JaCoCo Ant Example,net.sourceforge.schemaspy,Config.MissingRequiredParameterException,0,48,0,4,0,6,0,5,0,3
JaCoCo Ant Example,net.sourceforge.schemaspy,MultipleSchemaAnalyzer.ProcessOutputReader,61,0,2,0,17,0,3,0,2,0
JaCoCo Ant Example,net.sourceforge.schemaspy,TableOrderer.new Comparator() {...},28,0,2,0,5,0,3,0,2,0
JaCoCo Ant Example,net.sourceforge.schemaspy,DbAnalyzer,607,160,105,11,118,38,63,12,5,12
JaCoCo Ant Example,net.sourceforge.schemaspy,TableOrderer.new Comparator() {...},22,3,4,0,6,1,3,1,1,1
JaCoCo Ant Example,net.sourceforge.schemaspy,Main,118,3,12,0,27,1,7,1,1,1
JaCoCo Ant Example,net.sourceforge.schemaspy,SchemaAnalyzer,2010,60,170,4,379,12,94,2,7,2
JaCoCo Ant Example,net.sourceforge.schemaspy,MultipleSchemaAnalyzer,591,22,44,0,103,6,26,3,4,3
JaCoCo Ant Example,net.sourceforge.schemaspy,Config,975,1781,169,185,212,496,139,159,4,117
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlColumnsPage.ByDefaultValueComparator,22,14,2,0,6,2,2,1,1,1
JaCoCo Ant Example,net.sourceforge.schemaspy.view,DefaultSqlFormatter,1376,6,34,0,74,2,22,2,5,2
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlDiagramFormatter,78,8,8,0,20,4,5,2,1,2
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlConstraintsPage,394,84,22,2,110,28,19,4,7,4
JaCoCo Ant Example,net.sourceforge.schemaspy.view,DotFormatter,902,14,124,0,174,5,72,3,10,3
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlFormatter,872,15,98,0,193,5,69,1,20,1
JaCoCo Ant Example,net.sourceforge.schemaspy.view,StyleSheet.ParseException,0,8,0,0,0,4,0,2,0,2
JaCoCo Ant Example,net.sourceforge.schemaspy.view,WriteStats,42,30,7,1,9,10,5,5,1,5
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlMainIndexPage.new Comparator() {...},10,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlTablePage,1437,48,146,0,339,11,85,3,12,3
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlColumnsPage.ByColumnComparator,16,6,2,0,4,1,2,1,1,1
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlColumnsPage.ColumnInfo,25,12,0,0,5,4,5,1,5,1
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlColumnsPage.ByAutoUpdateComparator,24,14,6,0,4,2,4,1,1,1
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlColumnsPage.ByCommentsComparator,28,14,6,0,10,2,4,1,1,1
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlColumnsPage,621,207,47,3,130,23,30,5,6,4
JaCoCo Ant Example,net.sourceforge.schemaspy.view,DotConnectorFinder,182,10,42,0,37,4,24,3,3,3
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlColumnsPage.ByParentsComparator,92,14,10,0,14,2,6,1,1,1
JaCoCo Ant Example,net.sourceforge.schemaspy.view,DotNode,685,0,62,0,92,0,38,0,7,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,ImageWriter,32,10,0,0,5,4,1,3,1,3
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlColumnsPage.ByTypeComparator,16,14,2,0,4,2,2,1,1,1
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlMultipleSchemasIndexPage,328,10,18,0,98,4,15,3,6,3
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlColumnsPage.BySizeComparator,24,14,4,0,6,2,3,1,1,1
JaCoCo Ant Example,net.sourceforge.schemaspy.view,XmlTableFormatter,589,13,50,0,122,4,35,3,10,3
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlOrphansPage,229,10,14,0,49,4,10,3,3,3
JaCoCo Ant Example,net.sourceforge.schemaspy.view,XmlTableFormatter.new Comparator() {...},12,0,0,0,2,0,2,0,2,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlRoutinesPage,408,10,48,0,90,4,29,3,5,3
JaCoCo Ant Example,net.sourceforge.schemaspy.view,DotConnector,304,0,34,0,71,0,31,0,14,0
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlColumnsPage.ByNullableComparator,24,14,6,0,4,2,4,1,1,1
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlMainIndexPage,998,13,92,0,236,5,53,3,7,3
JaCoCo Ant Example,net.sourceforge.schemaspy.view,TextFormatter,14,17,5,1,3,6,3,4,0,4
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlColumnsPage.ByTableComparator,16,6,2,0,4,1,2,1,1,1
JaCoCo Ant Example,net.sourceforge.schemaspy.view,DotNode.DotNodeConfig,0,27,0,0,0,8,0,2,0,2
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlRelationshipsPage,418,16,30,0,92,5,18,3,3,3
JaCoCo Ant Example,net.sourceforge.schemaspy.view,StyleSheet.MissingCssPropertyException,0,20,0,0,0,2,0,1,0,1
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlColumnsPage.ByChildrenComparator,70,14,10,0,14,2,6,1,1,1
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlAnomaliesPage,685,10,39,0,205,4,32,3,12,3
JaCoCo Ant Example,net.sourceforge.schemaspy.view,HtmlTableDiagrammer,233,10,8,0,39,4,5,3,1,3
JaCoCo Ant Example,net.sourceforge.schemaspy.view,StyleSheet,390,39,50,4,93,8,39,2,12,2
