GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Ant Example,br.com.jnfe.base,ModBC,9,59,0,0,0,9,2,3,2,3
JaCoCo Ant Example,br.com.jnfe.base,FinNFe,57,0,0,0,8,0,5,0,5,0
JaCoCo Ant Example,br.com.jnfe.base,C_ICMS,292,0,0,0,33,0,11,0,11,0
JaCoCo Ant Example,br.com.jnfe.base,ContribICMS,57,0,0,0,8,0,5,0,5,0
JaCoCo Ant Example,br.com.jnfe.base,TpVeiculo,46,0,0,0,7,0,5,0,5,0
JaCoCo Ant Example,br.com.jnfe.base,CST_IPI,238,0,0,0,25,0,8,0,8,0
JaCoCo Ant Example,br.com.jnfe.base,ProcEmi,68,0,0,0,9,0,5,0,5,0
JaCoCo Ant Example,br.com.jnfe.base,TUFs,14,0,2,0,4,0,3,0,2,0
JaCoCo Ant Example,br.com.jnfe.base,UF,379,0,4,0,38,0,9,0,7,0
JaCoCo Ant Example,br.com.jnfe.base,NFeAdaptadorBeanTests,10,98,0,0,3,17,1,4,1,4
JaCoCo Ant Example,br.com.jnfe.base,IndTot,46,0,0,0,7,0,5,0,5,0
JaCoCo Ant Example,br.com.jnfe.base,CStat,1535,0,0,0,133,0,7,0,7,0
JaCoCo Ant Example,br.com.jnfe.base,ConsReciNFe,24,0,0,0,10,0,7,0,7,0
JaCoCo Ant Example,br.com.jnfe.base,CST_Grupo,708,0,4,0,37,0,13,0,11,0
JaCoCo Ant Example,br.com.jnfe.base,TProvince,38,0,0,0,10,0,6,0,6,0
JaCoCo Ant Example,br.com.jnfe.base,SitNFe,140,0,0,0,17,0,7,0,7,0
JaCoCo Ant Example,br.com.jnfe.base,TransportKeyStoreBean,199,0,18,0,44,0,21,0,12,0
JaCoCo Ant Example,br.com.jnfe.base,NFeAdaptadorBeanTests.new AbstractNFeAdaptadorBean() {...},0,6,0,0,0,1,0,1,0,1
JaCoCo Ant Example,br.com.jnfe.base,IndPag,57,0,0,0,8,0,5,0,5,0
JaCoCo Ant Example,br.com.jnfe.base,TpServico,126,0,0,0,17,0,7,0,7,0
JaCoCo Ant Example,br.com.jnfe.base,CST_PIS,270,0,4,0,25,0,11,0,9,0
JaCoCo Ant Example,br.com.jnfe.base,ModFrete,68,0,0,0,9,0,5,0,5,0
JaCoCo Ant Example,br.com.jnfe.base,TpDet,60,0,0,0,11,0,7,0,7,0
JaCoCo Ant Example,br.com.jnfe.base,DefaultNamespacePrefixMapper,46,0,2,0,7,0,5,0,4,0
JaCoCo Ant Example,br.com.jnfe.base,TpEmis,79,0,0,0,10,0,5,0,5,0
JaCoCo Ant Example,br.com.jnfe.base,ModeloNFe,73,0,0,0,7,0,5,0,5,0
JaCoCo Ant Example,br.com.jnfe.base,CST_COFINS,270,0,4,0,25,0,11,0,9,0
JaCoCo Ant Example,br.com.jnfe.base,CRT,57,0,0,0,8,0,5,0,5,0
JaCoCo Ant Example,br.com.jnfe.base,ModBCST,90,0,0,0,11,0,5,0,5,0
JaCoCo Ant Example,br.com.jnfe.base,TpAmb,65,0,4,0,13,0,9,0,7,0
