GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Ant Example,net.sf.lavalamp.site.impl,BambooRestApi,34,36,3,1,7,6,3,3,1,3
JaCoCo Ant Example,net.sf.lavalamp.site.impl,HudsonTest,108,46,0,0,32,16,7,6,7,6
JaCoCo Ant Example,net.sf.lavalamp.site.impl,BambooRestApiTest,92,63,0,0,27,23,6,7,6,7
JaCoCo Ant Example,net.sf.lavalamp.site.impl,BambooRemoteApiTest,165,102,0,0,54,35,13,10,13,10
JaCoCo Ant Example,net.sf.lavalamp.site.impl,Bamboo3RestApi,0,35,0,0,0,4,0,2,0,2
JaCoCo Ant Example,net.sf.lavalamp.site.impl,Hudson,30,46,3,1,6,4,2,4,0,4
JaCoCo Ant Example,net.sf.lavalamp.site.impl,BambooRemoteApi,70,68,4,2,13,8,6,6,3,6
JaCoCo Ant Example,net.sf.lavalamp.site,BuildChecker,25,23,0,0,8,4,1,2,1,2
JaCoCo Ant Example,net.sf.lavalamp.site,BuildProperties,0,41,0,2,0,11,0,8,0,7
JaCoCo Ant Example,net.sf.lavalamp.site,SiteFactory,20,3,0,0,5,1,1,1,1,1
JaCoCo Ant Example,net.sf.lavalamp.site,AbstractGetterTest,12,22,0,0,2,8,1,4,1,4
JaCoCo Ant Example,net.sf.lavalamp.site,Build,0,60,0,2,0,17,0,8,0,7
JaCoCo Ant Example,net.sf.lavalamp.site,Console,10,3,0,0,2,1,2,1,2,1
JaCoCo Ant Example,net.sf.lavalamp.site,BuildTest,12,204,0,0,2,61,1,12,1,12
JaCoCo Ant Example,net.sf.lavalamp.site,Builds,15,86,3,5,3,17,3,6,0,5
JaCoCo Ant Example,net.sf.lavalamp.site,LoginRequiredException,0,7,0,0,0,4,0,2,0,2
JaCoCo Ant Example,net.sf.lavalamp.site,AbstractGetter,0,7,0,0,0,3,0,2,0,2
JaCoCo Ant Example,net.sf.lavalamp.site,SiteFactoryTest,150,5,0,0,48,3,8,3,8,3
JaCoCo Ant Example,net.sf.lavalamp.site,BuildSiteTest,17,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,net.sf.lavalamp.site,BuildPropertiesTest,28,137,0,0,7,45,2,10,2,10
JaCoCo Ant Example,net.sf.lavalamp.site,LoginFailedExceptionTest,12,78,0,0,2,25,1,6,1,6
JaCoCo Ant Example,net.sf.lavalamp.site,AbstractBuildSite,1,30,0,0,1,8,1,5,1,5
JaCoCo Ant Example,net.sf.lavalamp.site,DummyRestGetterTest,48,28,0,0,14,10,3,4,3,4
JaCoCo Ant Example,net.sf.lavalamp.site,LoginFailedException,0,11,0,0,0,6,0,3,0,3
JaCoCo Ant Example,net.sf.lavalamp.site,SiteProperties,0,47,0,0,0,12,0,8,0,8
JaCoCo Ant Example,net.sf.lavalamp.site,AbstractBuildSiteTest,32,105,0,0,8,32,2,7,2,7
JaCoCo Ant Example,net.sf.lavalamp.site,AuthBuildSite,43,23,0,0,4,7,1,5,1,5
JaCoCo Ant Example,net.sf.lavalamp.site,AuthBuildSiteTest,37,77,0,0,9,24,2,6,2,6
JaCoCo Ant Example,net.sf.lavalamp.site,BuildCheckerTest,341,12,0,0,93,6,15,4,15,4
JaCoCo Ant Example,net.sf.lavalamp.site,GetterTest,17,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,net.sf.lavalamp.site,MissingBuildException,0,9,0,0,0,4,0,2,0,2
JaCoCo Ant Example,net.sf.lavalamp.site,MissingBuildExceptionTest,12,58,0,0,2,19,1,5,1,5
JaCoCo Ant Example,net.sf.lavalamp.site,SitePropertiesTest,12,149,0,0,2,55,1,11,1,11
JaCoCo Ant Example,net.sf.lavalamp.site,UrlGetterTest,342,105,0,0,101,33,16,8,16,8
JaCoCo Ant Example,net.sf.lavalamp.site,LoginRequiredExceptionTest,12,54,0,0,2,18,1,5,1,5
JaCoCo Ant Example,net.sf.lavalamp.site,BuildsTest,12,226,0,0,2,63,1,12,1,12
JaCoCo Ant Example,net.sf.lavalamp.site,UrlGetter,57,146,4,10,11,23,5,9,2,5
JaCoCo Ant Example,net.sf.lavalamp.site,DummyRemoteGetter,2,11,1,1,1,4,1,3,0,3
JaCoCo Ant Example,net.sf.lavalamp.site,DummyRestGetter,2,13,1,1,1,4,1,3,0,3
JaCoCo Ant Example,net.sf.lavalamp.site,DummyRemoteGetterTest,12,66,0,0,2,22,1,6,1,6
JaCoCo Ant Example,net.sf.lavalamp.site,ConsoleTest,42,5,0,0,12,3,3,3,3,3
JaCoCo Ant Example,net.sf.lavalamp.factories,DeviceBuildsFactory,66,3,4,0,15,1,4,1,2,1
JaCoCo Ant Example,net.sf.lavalamp.factories,DeviceBuildsFactoryTest,138,5,0,0,44,3,8,3,8,3
JaCoCo Ant Example,net.sf.lavalamp.device.impl,TellStickJni,67,7,4,0,12,3,5,2,3,2
JaCoCo Ant Example,net.sf.lavalamp.device.impl,TellStickJniTest,89,26,0,0,30,11,8,5,8,5
JaCoCo Ant Example,net.sf.lavalamp.device.impl,TellStickTest,84,49,0,0,30,20,7,7,7,7
JaCoCo Ant Example,net.sf.lavalamp.device.impl,TellStick,77,21,0,0,15,6,5,4,5,4
JaCoCo Ant Example,net.sf.lavalamp.device.impl,TellStickLibraryTest,17,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,net.sf.lavalamp.device,Actions,0,21,0,0,0,8,0,4,0,4
JaCoCo Ant Example,net.sf.lavalamp.device,AbstractDevice,19,138,3,3,4,33,3,12,0,12
JaCoCo Ant Example,net.sf.lavalamp.device,Blink,6,53,0,2,2,14,0,4,0,3
JaCoCo Ant Example,net.sf.lavalamp.device,DummyDeviceTest,12,96,0,0,2,23,1,6,1,6
JaCoCo Ant Example,net.sf.lavalamp.device,BlinkTest,12,117,0,0,2,35,1,9,1,9
JaCoCo Ant Example,net.sf.lavalamp.device,ActionTest,17,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,net.sf.lavalamp.device,TimeOfDay,8,110,4,8,4,24,4,10,0,8
JaCoCo Ant Example,net.sf.lavalamp.device,DeviceController,97,54,6,2,19,13,7,5,3,5
JaCoCo Ant Example,net.sf.lavalamp.device,HtmlFormatterTest,12,49,0,0,2,16,1,6,1,6
JaCoCo Ant Example,net.sf.lavalamp.device,HtmlFormatter,67,20,3,1,17,6,5,2,3,2
JaCoCo Ant Example,net.sf.lavalamp.device,StatusQuoTest,12,22,0,0,2,8,1,4,1,4
JaCoCo Ant Example,net.sf.lavalamp.device,DummyDevice,0,17,0,0,0,3,0,3,0,3
JaCoCo Ant Example,net.sf.lavalamp.device,DeviceControllerTest,237,116,0,0,60,32,10,8,10,8
JaCoCo Ant Example,net.sf.lavalamp.device,ActionsTest,12,84,0,0,2,21,1,7,1,7
JaCoCo Ant Example,net.sf.lavalamp.device,DeviceTest,17,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,net.sf.lavalamp.device,CrashTest,29,5,0,0,7,3,2,3,2,3
JaCoCo Ant Example,net.sf.lavalamp.device,Period,95,45,19,3,12,10,13,3,2,3
JaCoCo Ant Example,net.sf.lavalamp.device,TurnOff,0,17,0,0,0,4,0,2,0,2
JaCoCo Ant Example,net.sf.lavalamp.device,OnError,9,39,0,0,0,4,2,2,2,2
JaCoCo Ant Example,net.sf.lavalamp.device,DeviceProperties,8,130,1,5,1,32,1,19,0,17
JaCoCo Ant Example,net.sf.lavalamp.device,AbstractDeviceTest,12,477,0,0,2,96,1,13,1,13
JaCoCo Ant Example,net.sf.lavalamp.device,TimeOfDayTest,42,321,0,0,14,81,4,16,4,16
JaCoCo Ant Example,net.sf.lavalamp.device,StatusQuo,0,4,0,0,0,2,0,2,0,2
JaCoCo Ant Example,net.sf.lavalamp.device,TurnOnTest,12,22,0,0,2,8,1,4,1,4
JaCoCo Ant Example,net.sf.lavalamp.device,OnErrorTest,17,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,net.sf.lavalamp.device,PeriodTest,12,206,0,0,2,43,1,9,1,9
JaCoCo Ant Example,net.sf.lavalamp.device,Crash,0,8,0,0,0,2,0,2,0,2
JaCoCo Ant Example,net.sf.lavalamp.device,TurnOffTest,12,22,0,0,2,8,1,4,1,4
JaCoCo Ant Example,net.sf.lavalamp.device,TurnOn,0,17,0,0,0,4,0,2,0,2
JaCoCo Ant Example,net.sf.lavalamp.device,DevicePropertiesTest,76,661,0,0,22,209,3,22,3,22
JaCoCo Ant Example,net.sf.lavalamp,Pause,0,6,0,0,0,3,0,2,0,2
JaCoCo Ant Example,net.sf.lavalamp,PauseTest,12,25,0,0,2,11,1,5,1,5
JaCoCo Ant Example,net.sf.lavalamp,LavaLogger,0,99,0,4,0,29,0,15,0,13
JaCoCo Ant Example,net.sf.lavalamp,LavaLoggerTest,12,173,0,0,2,61,1,17,1,17
