GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Ant Example,ch.bluepenguin.email.aop,FormatterMethodAdvice,52,3,4,0,11,1,3,1,1,1
JaCoCo Ant Example,ch.bluepenguin.email.aop,FormatterMethodAdviceTest,12,22,1,1,5,10,1,5,0,5
JaCoCo Ant Example,ch.bluepenguin.email.client.service,EmailFacadeException,0,10,0,0,0,4,0,3,0,3
JaCoCo Ant Example,ch.bluepenguin.email.client.service,EmailFacadeExceptionTest,0,449,4,4,0,126,4,31,0,31
JaCoCo Ant Example,ch.bluepenguin.email.client.service,EmailFacadeTest,715,58,1,1,225,24,37,8,36,8
JaCoCo Ant Example,ch.bluepenguin.tapestry.components.menu.renderer.impl,HyperlinkMenuItemRenderer,0,43,0,2,0,16,0,5,0,4
JaCoCo Ant Example,ch.bluepenguin.tapestry.components.menu.renderer.impl,GenericMarkupMenuItemRendererTest,153,1639,16,16,45,575,25,133,9,133
JaCoCo Ant Example,ch.bluepenguin.tapestry.components.menu.renderer.impl,AbstractMenuItemRenderer,0,23,0,0,0,11,0,4,0,4
JaCoCo Ant Example,ch.bluepenguin.tapestry.components.menu.renderer.impl,AbstractMenuItemRendererTest,136,911,16,16,40,305,24,73,8,73
JaCoCo Ant Example,ch.bluepenguin.tapestry.components.menu.renderer.impl,DefaultMenuItemRendererTest,0,44,1,1,0,16,1,6,0,6
JaCoCo Ant Example,ch.bluepenguin.tapestry.components.menu.renderer.impl,GenericMarkupMenuItemRenderer,15,49,2,4,2,16,2,7,0,6
JaCoCo Ant Example,ch.bluepenguin.tapestry.components.menu.renderer.impl,DirectLinkMenuItemRenderer,50,14,0,2,16,5,3,3,3,2
JaCoCo Ant Example,ch.bluepenguin.tapestry.components.menu.renderer.impl,DefaultMenuItemRenderer,0,19,0,2,0,7,0,3,0,2
JaCoCo Ant Example,ch.bluepenguin.tapestry.components.menu.renderer.impl,HyperlinkMenuItemRendererTest,0,256,4,4,0,92,4,24,0,24
JaCoCo Ant Example,ch.bluepenguin.email.client.tapestry,SpringEngineTest,67,20,1,1,12,8,4,4,3,4
JaCoCo Ant Example,ch.bluepenguin.email.client.tapestry,SpringEngine,25,3,2,0,7,1,2,1,1,1
JaCoCo Ant Example,ch.bluepenguin.email.client.tapestry,MessageViewTest,9,0,0,0,5,0,3,0,3,0
JaCoCo Ant Example,ch.bluepenguin.email.client.tapestry,HomeTest,119,20,1,1,16,8,5,4,4,4
JaCoCo Ant Example,ch.bluepenguin.email.client.tapestry,Home,11,3,0,0,4,1,1,1,1,1
JaCoCo Ant Example,ch.bluepenguin.email.client.tapestry,MessageListTest,9,0,0,0,5,0,3,0,3,0
JaCoCo Ant Example,ch.bluepenguin.email.client.tapestry,MessageList,206,0,18,0,45,0,17,0,8,0
JaCoCo Ant Example,ch.bluepenguin.email.client.tapestry,VisitTest,0,177,4,4,0,68,4,19,0,19
JaCoCo Ant Example,ch.bluepenguin.email.client.tapestry,MessageView,172,0,8,0,53,0,17,0,13,0
JaCoCo Ant Example,ch.bluepenguin.email.client.tapestry,Visit,0,10,0,0,0,4,0,3,0,3
