GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JaCoCo Ant Example,br.com.jnfe.base.service,DOMNFeSignatureHandler,60,15,6,0,12,6,4,4,1,4
JaCoCo Ant Example,br.com.jnfe.base.service,LoggingFaultMessageResolverTest,12,87,0,0,2,26,1,9,1,9
JaCoCo Ant Example,br.com.jnfe.base.service,DOMNFeFileReaderTest,292,43,0,0,90,15,12,5,12,5
JaCoCo Ant Example,br.com.jnfe.base.service,DOMNFeSignatureHandler.new SecurityCallBack() {...},15,0,0,0,3,0,2,0,2,0
JaCoCo Ant Example,br.com.jnfe.base.service,Pkcs12SecurityHandlerBeanTest,158,124,0,0,46,41,10,12,10,12
JaCoCo Ant Example,br.com.jnfe.base.service,DOMNFeKeyInfoBuilder,19,11,0,0,5,4,1,3,1,3
JaCoCo Ant Example,br.com.jnfe.base.service,DOMNFeSigantureFactoryBean,23,61,2,2,6,19,4,8,2,8
JaCoCo Ant Example,br.com.jnfe.base.service,DOMNFeKeyInfoBuilderTest,28,25,0,0,8,11,2,5,2,5
JaCoCo Ant Example,br.com.jnfe.base.service,LoggingFaultMessageResolver,33,13,0,0,8,5,0,3,0,3
JaCoCo Ant Example,br.com.jnfe.base.service,NFeCalculatorImplTest,187,53,0,0,67,17,14,6,14,6
JaCoCo Ant Example,br.com.jnfe.base.service,DOMNFeFileReader,68,11,0,0,16,5,2,3,2,3
JaCoCo Ant Example,br.com.jnfe.base.service,KeyInfoBuilderTest,17,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,br.com.jnfe.base.service,AbstractSecurityHandlerBeanTest,43,21,0,0,14,7,4,4,4,4
JaCoCo Ant Example,br.com.jnfe.base.service,NFeCalculatorTest,17,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,br.com.jnfe.base.service,SignatureBuilderTest,17,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,br.com.jnfe.base.service,SimpleSecurityHandlerBeanTest,428,112,0,0,114,37,17,11,17,11
JaCoCo Ant Example,br.com.jnfe.base.service,Pkcs12SecurityHandlerBean,114,55,7,3,27,19,7,9,3,8
JaCoCo Ant Example,br.com.jnfe.base.service,SimpleSecurityHandlerBean,128,47,7,3,24,20,4,8,0,7
JaCoCo Ant Example,br.com.jnfe.base.service,SignatureHandlerTest,17,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,br.com.jnfe.base.service,SecurityCallBackTest,17,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,br.com.jnfe.base.service,AbstractSecurityHandlerBean,4,17,0,0,2,6,1,5,1,5
JaCoCo Ant Example,br.com.jnfe.base.service,NFeCalculatorImpl,142,31,10,4,38,8,11,6,6,4
JaCoCo Ant Example,br.com.jnfe.base.pl006,RequestAdapterImpl,90,17,2,0,25,3,2,3,1,3
JaCoCo Ant Example,br.com.jnfe.base.pl006,RequestAdapterImplTest,259,22,0,0,93,10,14,5,14,5
JaCoCo Ant Example,br.com.jnfe.base.adapter.dom,AbstractNFeDOMAdapterTest,73,15,0,0,25,7,5,4,5,4
JaCoCo Ant Example,br.com.jnfe.base.adapter.dom,AbstractNFeDOMAdapter,26,7,0,0,6,3,2,2,2,2
JaCoCo Ant Example,br.com.jnfe.base,ModeloNFeTest,12,13,0,0,2,7,1,4,1,4
JaCoCo Ant Example,br.com.jnfe.base,TpImp,9,37,0,0,0,7,2,3,2,3
JaCoCo Ant Example,br.com.jnfe.base,TpObsNFe,9,37,0,0,0,7,2,3,2,3
JaCoCo Ant Example,br.com.jnfe.base,OrigTest,38,13,0,0,14,7,4,4,4,4
JaCoCo Ant Example,br.com.jnfe.base,TpDetTest,38,5,0,0,14,3,4,3,4,3
JaCoCo Ant Example,br.com.jnfe.base,TpNF,9,37,0,0,0,7,2,3,2,3
JaCoCo Ant Example,br.com.jnfe.base,ModFreteTest,22,5,0,0,6,3,2,3,2,3
JaCoCo Ant Example,br.com.jnfe.base,RegimeEspecialTributario,9,92,0,0,0,12,2,3,2,3
JaCoCo Ant Example,br.com.jnfe.base,MotDesICMS,9,114,0,0,0,14,2,3,2,3
JaCoCo Ant Example,br.com.jnfe.base,ICMSExtTest,17,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,br.com.jnfe.base,EnderecoTest,17,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,br.com.jnfe.base,CStatTest,12,29,0,0,2,15,1,6,1,6
JaCoCo Ant Example,br.com.jnfe.base,TpSerie,19,87,2,4,1,13,3,7,1,6
JaCoCo Ant Example,br.com.jnfe.base,TpEmisTest,22,5,0,0,6,3,2,3,2,3
JaCoCo Ant Example,br.com.jnfe.base,FinNFe,9,48,0,0,0,8,2,3,2,3
JaCoCo Ant Example,br.com.jnfe.base,ConsReciNFeTest,12,119,0,0,2,45,1,9,1,9
JaCoCo Ant Example,br.com.jnfe.base,TpObsNFeTest,22,5,0,0,6,3,2,3,2,3
JaCoCo Ant Example,br.com.jnfe.base,CRTTest,22,5,0,0,6,3,2,3,2,3
JaCoCo Ant Example,br.com.jnfe.base,CST_IPI,9,229,0,0,0,25,2,6,2,6
JaCoCo Ant Example,br.com.jnfe.base,MotDesICMSTest,22,5,0,0,6,3,2,3,2,3
JaCoCo Ant Example,br.com.jnfe.base,CST_PISTest,61,29,0,0,25,15,6,6,6,6
JaCoCo Ant Example,br.com.jnfe.base,CST_COFINSTest,61,29,0,0,25,15,6,6,6,6
JaCoCo Ant Example,br.com.jnfe.base,IPITest,17,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,br.com.jnfe.base,TpNFTest,22,5,0,0,6,3,2,3,2,3
JaCoCo Ant Example,br.com.jnfe.base,ICMSSTTest,17,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,br.com.jnfe.base,IndTot,9,37,0,0,0,7,2,3,2,3
JaCoCo Ant Example,br.com.jnfe.base,CStat,9,1526,0,0,0,133,2,5,2,5
JaCoCo Ant Example,br.com.jnfe.base,ModBCSTTest,22,5,0,0,6,3,2,3,2,3
JaCoCo Ant Example,br.com.jnfe.base,COFINSTest,17,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,br.com.jnfe.base,PISTest,17,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,br.com.jnfe.base,TpAmbTest,30,29,0,0,10,15,3,6,3,6
JaCoCo Ant Example,br.com.jnfe.base,TUFsTest,12,33,0,0,2,13,1,5,1,5
JaCoCo Ant Example,br.com.jnfe.base,TpServico,9,117,0,0,0,17,2,5,2,5
JaCoCo Ant Example,br.com.jnfe.base,ICMSTest,17,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,br.com.jnfe.base,CST_GrupoTest,93,13,0,0,41,7,10,4,10,4
JaCoCo Ant Example,br.com.jnfe.base,TpDet,9,51,0,0,0,11,2,5,2,5
JaCoCo Ant Example,br.com.jnfe.base,DefaultNamespacePrefixMapper,0,46,0,2,0,7,0,5,0,4
JaCoCo Ant Example,br.com.jnfe.base,NFeTest,17,0,0,0,5,0,4,0,4,0
JaCoCo Ant Example,br.com.jnfe.base,TpSerieTest,32,37,0,0,10,19,3,7,3,7
JaCoCo Ant Example,br.com.jnfe.base,CST_COFINS,11,259,1,3,1,24,3,8,2,7
JaCoCo Ant Example,br.com.jnfe.base,CRT,9,48,0,0,0,8,2,3,2,3
JaCoCo Ant Example,br.com.jnfe.base,ModBCST,9,81,0,0,0,11,2,3,2,3
JaCoCo Ant Example,br.com.jnfe.base,TpAmb,9,56,0,4,0,13,2,7,2,5
JaCoCo Ant Example,br.com.jnfe.base,UFTest,36,21,0,0,14,11,4,5,4,5
JaCoCo Ant Example,br.com.jnfe.base,ModBCTest,22,5,0,0,6,3,2,3,2,3
JaCoCo Ant Example,br.com.jnfe.base,Orig,9,66,0,0,0,12,2,5,2,5
JaCoCo Ant Example,br.com.jnfe.base,TpServicoTest,22,13,0,0,6,7,2,4,2,4
JaCoCo Ant Example,br.com.jnfe.base,ProcEmiTest,22,5,0,0,6,3,2,3,2,3
JaCoCo Ant Example,br.com.jnfe.base,ModBC,9,59,0,0,0,9,2,3,2,3
JaCoCo Ant Example,br.com.jnfe.base,C_ICMS,9,283,0,0,0,33,2,9,2,9
JaCoCo Ant Example,br.com.jnfe.base,TpImpTest,22,5,0,0,6,3,2,3,2,3
JaCoCo Ant Example,br.com.jnfe.base,ContribICMS,9,48,0,0,0,8,2,3,2,3
JaCoCo Ant Example,br.com.jnfe.base,DefaultNamespacePrefixMapperTest,31,41,0,0,9,17,2,6,2,6
JaCoCo Ant Example,br.com.jnfe.base,TpVeiculo,9,37,0,0,0,7,2,3,2,3
JaCoCo Ant Example,br.com.jnfe.base,ProcEmi,9,59,0,0,0,9,2,3,2,3
JaCoCo Ant Example,br.com.jnfe.base,FinNFeTest,22,5,0,0,6,3,2,3,2,3
JaCoCo Ant Example,br.com.jnfe.base,SitNFeTest,38,21,0,0,14,11,4,5,4,5
JaCoCo Ant Example,br.com.jnfe.base,IndPagTest,22,5,0,0,6,3,2,3,2,3
JaCoCo Ant Example,br.com.jnfe.base,TUFs,0,14,0,2,0,4,0,3,0,2
JaCoCo Ant Example,br.com.jnfe.base,RegimeEspecialTributarioTest,22,5,0,0,6,3,2,3,2,3
JaCoCo Ant Example,br.com.jnfe.base,UF,7,372,1,3,1,37,2,7,1,6
JaCoCo Ant Example,br.com.jnfe.base,ConsReciNFe,0,24,0,0,0,10,0,7,0,7
JaCoCo Ant Example,br.com.jnfe.base,CST_Grupo,11,697,1,3,1,36,3,10,2,9
JaCoCo Ant Example,br.com.jnfe.base,TProvince,0,38,0,0,0,10,0,6,0,6
JaCoCo Ant Example,br.com.jnfe.base,SitNFe,9,131,0,0,0,17,2,5,2,5
JaCoCo Ant Example,br.com.jnfe.base,TransportKeyStoreBean,26,173,3,15,5,39,5,16,2,10
JaCoCo Ant Example,br.com.jnfe.base,TransportKeyStoreBeanTest,236,665,0,0,82,220,9,27,9,27
JaCoCo Ant Example,br.com.jnfe.base,IndPag,9,48,0,0,0,8,2,3,2,3
JaCoCo Ant Example,br.com.jnfe.base,IndTotTest,12,15,0,0,2,7,1,4,1,4
JaCoCo Ant Example,br.com.jnfe.base,CST_PIS,11,259,1,3,1,24,3,8,2,7
JaCoCo Ant Example,br.com.jnfe.base,ModFrete,9,59,0,0,0,9,2,3,2,3
JaCoCo Ant Example,br.com.jnfe.base,ContribICMSTest,22,5,0,0,6,3,2,3,2,3
JaCoCo Ant Example,br.com.jnfe.base,TpEmis,9,70,0,0,0,10,2,3,2,3
JaCoCo Ant Example,br.com.jnfe.base,TProvinceTest,12,85,0,0,2,33,1,8,1,8
JaCoCo Ant Example,br.com.jnfe.base,ModeloNFe,9,64,0,0,0,7,2,3,2,3
JaCoCo Ant Example,br.com.jnfe.base,TpVeiculoTest,22,5,0,0,6,3,2,3,2,3
JaCoCo Ant Example,br.com.jnfe.base,C_ICMSTest,82,29,0,0,36,15,9,6,9,6
JaCoCo Ant Example,br.com.jnfe.base,CST_IPITest,28,29,0,0,10,15,3,6,3,6
