Nr.   Classes Functions      NCSS  Javadocs Package
 91    3         1       0        0 org.jsecurity.authz.aop.AuthenticatedAnnotationMethodInterceptorEvoSuiteTest
 92    3         1       0        0 org.jsecurity.authz.aop.AuthorizingAnnotationHandlerEvoSuiteTest
 93    4         1       0        0 org.jsecurity.authz.aop.AuthenticatedAnnotationHandlerEvoSuiteTest
 94    3         1       0        0 org.jsecurity.authz.aop.UserAnnotationMethodInterceptorEvoSuiteTest
 95    4         1       0        0 org.jsecurity.authz.aop.RoleAnnotationHandlerEvoSuiteTest
 96    6         1       0        0 org.jsecurity.authz.aop.AuthorizingAnnotationMethodInterceptorEvoSuiteTest
 97    3         1       0        0 org.jsecurity.authz.aop.PermissionAnnotationMethodInterceptorEvoSuiteTest
 98    3         1       0        0 org.jsecurity.authz.aop.RoleAnnotationMethodInterceptorEvoSuiteTest
 99    1         0       0        0 org.jsecurity.authz.aop.AnnotationsAuthorizingMethodInterceptorEvoSuiteTest
100    4         1       0        0 org.jsecurity.authz.aop.UserAnnotationHandlerEvoSuiteTest
101    1         0       0        0 org.jsecurity.authz.aop.AuthorizingMethodInterceptorEvoSuiteTest
102    4         1       0        0 org.jsecurity.authz.aop.GuestAnnotationHandlerEvoSuiteTest
103    3         1       0        0 org.jsecurity.authz.aop.GuestAnnotationMethodInterceptorEvoSuiteTest
104    6         1       0        0 org.jsecurity.aop.AnnotationMethodInterceptorEvoSuiteTest
105   14         3       0        0 org.jsecurity.aop.AnnotationHandlerEvoSuiteTest
106    5         1       0        0 org.jsecurity.aop.MethodInterceptorSupportEvoSuiteTest
Average Object NCSS:                 33.84
Average Object Functions:             6.23
Average Object Inner Classes:         0.08
Average Object Javadoc Comments:      0.00
Program NCSS:                     4,571.00

Nr. NCSS CCN JVDC Function
  1    4   1    0 org.jsecurity.jndi.JndiLocatorEvoSuiteTest.test0()
  2    5   2    0 org.jsecurity.jndi.JndiLocatorEvoSuiteTest.test1()
  3    7   2    0 org.jsecurity.jndi.JndiLocatorEvoSuiteTest.test2()
  4    5   1    0 org.jsecurity.jndi.JndiLocatorEvoSuiteTest.test3()
  5    4   1    0 org.jsecurity.jndi.JndiLocatorEvoSuiteTest.test4()
  6    6   1    0 org.jsecurity.jndi.JndiLocatorEvoSuiteTest.test5()
  7    5   2    0 org.jsecurity.jndi.JndiLocatorEvoSuiteTest.test6()
  8    7   1    0 org.jsecurity.jndi.JndiLocatorEvoSuiteTest.test7()
  9    7   1    0 org.jsecurity.jndi.JndiLocatorEvoSuiteTest.test8()
 10    6   2    0 org.jsecurity.jndi.JndiTemplateEvoSuiteTest.test0()
 11    5   1    0 org.jsecurity.jndi.JndiTemplateEvoSuiteTest.test1()
 12    5   2    0 org.jsecurity.jndi.JndiTemplateEvoSuiteTest.test2()
 13    6   2    0 org.jsecurity.jndi.JndiTemplateEvoSuiteTest.test3()
 14    5   2    0 org.jsecurity.jndi.JndiTemplateEvoSuiteTest.test4()
 15    8   2    0 org.jsecurity.jndi.JndiTemplateEvoSuiteTest.test5()
 16    3   1    0 org.jsecurity.cache.HashtableCacheManagerEvoSuiteTest.test0()
 17    4   1    0 org.jsecurity.cache.HashtableCacheEvoSuiteTest.test0()
 18    4   1    0 org.jsecurity.cache.HashtableCacheEvoSuiteTest.test1()
 19    5   1    0 org.jsecurity.cache.HashtableCacheEvoSuiteTest.test2()
 20    5   1    0 org.jsecurity.cache.HashtableCacheEvoSuiteTest.test3()
 21    5   1    0 org.jsecurity.cache.HashtableCacheEvoSuiteTest.test4()
 22    7   1    0 org.jsecurity.cache.HashtableCacheEvoSuiteTest.test5()
 23    4   1    0 org.jsecurity.cache.HashtableCacheEvoSuiteTest.test6()
 24    4   1    0 org.jsecurity.cache.HashtableCacheEvoSuiteTest.test7()
 25    6   1    0 org.jsecurity.cache.HashtableCacheEvoSuiteTest.test8()
 26    7   2    0 org.jsecurity.realm.activedirectory.ActiveDirectoryRealmEvoSuiteTest.test0()
 27    6   2    0 org.jsecurity.realm.activedirectory.ActiveDirectoryRealmEvoSuiteTest.test1()
 28    4   1    0 org.jsecurity.realm.activedirectory.ActiveDirectoryRealmEvoSuiteTest.test2()
 29    6   1    0 org.jsecurity.realm.activedirectory.ActiveDirectoryRealmEvoSuiteTest.test3()
 30    5   1    0 org.jsecurity.realm.activedirectory.ActiveDirectoryRealmEvoSuiteTest.test4()
 31    8   1    0 org.jsecurity.realm.activedirectory.ActiveDirectoryRealmEvoSuiteTest.test5()
 32    9   1    0 org.jsecurity.realm.activedirectory.ActiveDirectoryRealmEvoSuiteTest.test6()
 33    7   2    0 org.jsecurity.realm.jndi.JndiRealmFactoryEvoSuiteTest.test0()
 34    5   2    0 org.jsecurity.realm.jndi.JndiRealmFactoryEvoSuiteTest.test1()
 35    6   2    0 org.jsecurity.realm.jndi.JndiRealmFactoryEvoSuiteTest.test2()
 36    5   2    0 org.jsecurity.realm.jndi.JndiRealmFactoryEvoSuiteTest.test3()
 37    5   1    0 org.jsecurity.realm.AuthenticatingRealmEvoSuiteTest.test0()
 38    5   1    0 org.jsecurity.realm.AuthenticatingRealmEvoSuiteTest.test1()
 39    7   1    0 org.jsecurity.realm.AuthenticatingRealmEvoSuiteTest.test2()
 40    5   1    0 org.jsecurity.realm.AuthenticatingRealmEvoSuiteTest.test3()
 41    5   1    0 org.jsecurity.realm.AuthenticatingRealmEvoSuiteTest.test4()
 42    4   1    0 org.jsecurity.realm.CachingRealmEvoSuiteTest.test0()
 43    4   1    0 org.jsecurity.realm.CachingRealmEvoSuiteTest.test1()
 44    7   1    0 org.jsecurity.realm.text.TextConfigurationRealmEvoSuiteTest.test0()
 45    5   1    0 org.jsecurity.realm.text.TextConfigurationRealmEvoSuiteTest.test1()
 46    4   1    0 org.jsecurity.realm.text.TextConfigurationRealmEvoSuiteTest.test2()
 47    8   1    0 org.jsecurity.realm.text.TextConfigurationRealmEvoSuiteTest.test3()
 48    5   1    0 org.jsecurity.realm.text.TextConfigurationRealmEvoSuiteTest.test4()
 49    3   1    0 org.jsecurity.realm.text.TextConfigurationRealmEvoSuiteTest.test5()
 50    4   1    0 org.jsecurity.realm.text.PropertiesRealmEvoSuiteTest.test0()
 51    7   1    0 org.jsecurity.realm.text.PropertiesRealmEvoSuiteTest.test1()
 52    4   1    0 org.jsecurity.realm.text.PropertiesRealmEvoSuiteTest.test2()
 53    4   1    0 org.jsecurity.realm.text.PropertiesRealmEvoSuiteTest.test3()
 54    7   1    0 org.jsecurity.realm.text.PropertiesRealmEvoSuiteTest.test4()
 55    4   1    0 org.jsecurity.realm.jdbc.JdbcRealmEvoSuiteTest.test0()
 56    4   1    0 org.jsecurity.realm.jdbc.JdbcRealmEvoSuiteTest.test1()
 57    4   1    0 org.jsecurity.realm.jdbc.JdbcRealmEvoSuiteTest.test2()
 58    5   1    0 org.jsecurity.realm.jdbc.JdbcRealmEvoSuiteTest.test3()
 59    4   1    0 org.jsecurity.realm.jdbc.JdbcRealmEvoSuiteTest.test4()
 60    4   1    0 org.jsecurity.realm.jdbc.JdbcRealmEvoSuiteTest.test5()
 61    8   2    0 org.jsecurity.realm.jdbc.JdbcRealmEvoSuiteTest.test6()
 62    6   2    0 org.jsecurity.realm.jdbc.JdbcRealmEvoSuiteTest.test7()
 63    8   2    0 org.jsecurity.realm.jdbc.JdbcRealmEvoSuiteTest.test8()
 64    5   2    0 org.jsecurity.realm.jdbc.JdbcRealmEvoSuiteTest.test9()
 65    5   1    0 org.jsecurity.realm.jdbc.JdbcRealmEvoSuiteTest.test10()
 66    6   1    0 org.jsecurity.realm.AuthorizingRealmEvoSuiteTest.test0()
 67    5   1    0 org.jsecurity.realm.AuthorizingRealmEvoSuiteTest.test1()
 68    7   1    0 org.jsecurity.realm.AuthorizingRealmEvoSuiteTest.test2()
 69    5   1    0 org.jsecurity.realm.AuthorizingRealmEvoSuiteTest.test3()
 70    5   1    0 org.jsecurity.realm.AuthorizingRealmEvoSuiteTest.test4()
 71    6   1    0 org.jsecurity.realm.AuthorizingRealmEvoSuiteTest.test5()
 72    5   2    0 org.jsecurity.realm.AuthorizingRealmEvoSuiteTest.test6()
 73    6   1    0 org.jsecurity.realm.AuthorizingRealmEvoSuiteTest.test7()
 74    6   1    0 org.jsecurity.realm.AuthorizingRealmEvoSuiteTest.test8()
 75    4   1    0 org.jsecurity.realm.AuthorizingRealmEvoSuiteTest.test9()
 76   13   2    0 org.jsecurity.realm.AuthorizingRealmEvoSuiteTest.test10()
 77    6   1    0 org.jsecurity.realm.AuthorizingRealmEvoSuiteTest.test11()
 78   12   1    0 org.jsecurity.realm.AuthorizingRealmEvoSuiteTest.test12()
 79    8   1    0 org.jsecurity.realm.AuthorizingRealmEvoSuiteTest.test13()
 80   11   1    0 org.jsecurity.realm.AuthorizingRealmEvoSuiteTest.test14()
 81    7   1    0 org.jsecurity.realm.AuthorizingRealmEvoSuiteTest.test15()
 82   18   2    0 org.jsecurity.realm.AuthorizingRealmEvoSuiteTest.test16()
 83    7   1    0 org.jsecurity.realm.AuthorizingRealmEvoSuiteTest.test17()
 84    8   1    0 org.jsecurity.realm.AuthorizingRealmEvoSuiteTest.test18()
 85    5   1    0 org.jsecurity.realm.AuthorizingRealmEvoSuiteTest.test19()
 86    5   1    0 org.jsecurity.realm.AuthorizingRealmEvoSuiteTest.test20()
 87    7   1    0 org.jsecurity.realm.AuthorizingRealmEvoSuiteTest.test21()
 88   10   1    0 org.jsecurity.realm.AuthorizingRealmEvoSuiteTest.test22()
 89    5   1    0 org.jsecurity.realm.AuthorizingRealmEvoSuiteTest.test23()
 90    5   1    0 org.jsecurity.realm.AuthorizingRealmEvoSuiteTest.test24()
 91    5   1    0 org.jsecurity.realm.AuthorizingRealmEvoSuiteTest.test25()
 92    6   1    0 org.jsecurity.realm.AuthorizingRealmEvoSuiteTest.test26()
 93    7   1    0 org.jsecurity.realm.AuthorizingRealmEvoSuiteTest.test27()
 94    6   1    0 org.jsecurity.realm.AuthorizingRealmEvoSuiteTest.test28()
 95    8   2    0 org.jsecurity.realm.AuthorizingRealmEvoSuiteTest.test29()
 96    4   1    0 org.jsecurity.realm.ldap.AbstractLdapRealmEvoSuiteTest.test0()
 97    4   1    0 org.jsecurity.realm.ldap.AbstractLdapRealmEvoSuiteTest.test1()
 98    4   1    0 org.jsecurity.realm.ldap.AbstractLdapRealmEvoSuiteTest.test2()
 99    4   1    0 org.jsecurity.realm.ldap.AbstractLdapRealmEvoSuiteTest.test3()
100    4   1    0 org.jsecurity.realm.ldap.AbstractLdapRealmEvoSuiteTest.test4()
101    5   1    0 org.jsecurity.realm.ldap.AbstractLdapRealmEvoSuiteTest.test5()
102    5   1    0 org.jsecurity.realm.ldap.AbstractLdapRealmEvoSuiteTest.test6()
103    5   2    0 org.jsecurity.realm.ldap.DefaultLdapContextFactoryEvoSuiteTest.test0()
104    3   1    0 org.jsecurity.realm.ldap.DefaultLdapContextFactoryEvoSuiteTest.test1()
105    3   1    0 org.jsecurity.realm.ldap.DefaultLdapContextFactoryEvoSuiteTest.test2()
106    3   1    0 org.jsecurity.realm.ldap.DefaultLdapContextFactoryEvoSuiteTest.test3()
107    3   1    0 org.jsecurity.realm.ldap.DefaultLdapContextFactoryEvoSuiteTest.test4()
108    6   2    0 org.jsecurity.realm.ldap.DefaultLdapContextFactoryEvoSuiteTest.test5()
109    8   2    0 org.jsecurity.realm.ldap.DefaultLdapContextFactoryEvoSuiteTest.test6()
110    8   2    0 org.jsecurity.realm.ldap.DefaultLdapContextFactoryEvoSuiteTest.test7()
111    8   2    0 org.jsecurity.realm.ldap.DefaultLdapContextFactoryEvoSuiteTest.test8()
112    9   2    0 org.jsecurity.realm.ldap.DefaultLdapContextFactoryEvoSuiteTest.test9()
113    2   1    0 org.jsecurity.realm.ldap.LdapUtilsEvoSuiteTest.test0()
114    3   1    0 org.jsecurity.realm.ldap.LdapUtilsEvoSuiteTest.test1()
115    5   1    0 org.jsecurity.realm.ldap.LdapUtilsEvoSuiteTest.test2()
116    5   2    0 org.jsecurity.realm.SimpleAccountRealmEvoSuiteTest.test0()
117    6   2    0 org.jsecurity.realm.SimpleAccountRealmEvoSuiteTest.test1()
118    8   1    0 org.jsecurity.realm.SimpleAccountRealmEvoSuiteTest.test2()
119    6   1    0 org.jsecurity.realm.SimpleAccountRealmEvoSuiteTest.test3()
120    7   1    0 org.jsecurity.realm.SimpleAccountRealmEvoSuiteTest.test4()
121    3   1    0 org.jsecurity.realm.SimpleAccountRealmEvoSuiteTest.test5()
122    3   1    0 org.jsecurity.realm.SimpleAccountRealmEvoSuiteTest.test6()
123    4   1    0 org.jsecurity.realm.SimpleAccountRealmEvoSuiteTest.test7()
124    4   1    0 org.jsecurity.util.AntPathMatcherEvoSuiteTest.test0()
125    3   1    0 org.jsecurity.util.AntPathMatcherEvoSuiteTest.test1()
126    5   1    0 org.jsecurity.util.AntPathMatcherEvoSuiteTest.test2()
127    4   1    0 org.jsecurity.util.AntPathMatcherEvoSuiteTest.test3()
128    4   1    0 org.jsecurity.util.AntPathMatcherEvoSuiteTest.test4()
129    4   1    0 org.jsecurity.util.AntPathMatcherEvoSuiteTest.test5()
130    5   1    0 org.jsecurity.util.AntPathMatcherEvoSuiteTest.test6()
131    4   1    0 org.jsecurity.util.AntPathMatcherEvoSuiteTest.test7()
132    4   1    0 org.jsecurity.util.AntPathMatcherEvoSuiteTest.test8()
133    5   1    0 org.jsecurity.util.AntPathMatcherEvoSuiteTest.test9()
134    4   1    0 org.jsecurity.util.AntPathMatcherEvoSuiteTest.test10()
135    4   1    0 org.jsecurity.util.AntPathMatcherEvoSuiteTest.test11()
136    4   1    0 org.jsecurity.util.AntPathMatcherEvoSuiteTest.test12()
137    5   1    0 org.jsecurity.util.AntPathMatcherEvoSuiteTest.test13()
138    4   1    0 org.jsecurity.util.AntPathMatcherEvoSuiteTest.test14()
139    4   1    0 org.jsecurity.util.AntPathMatcherEvoSuiteTest.test15()
140    4   1    0 org.jsecurity.util.AntPathMatcherEvoSuiteTest.test16()
141    5   1    0 org.jsecurity.util.AntPathMatcherEvoSuiteTest.test17()
142    4   1    0 org.jsecurity.util.AntPathMatcherEvoSuiteTest.test18()
143    5   1    0 org.jsecurity.util.AntPathMatcherEvoSuiteTest.test19()
144    4   1    0 org.jsecurity.util.AntPathMatcherEvoSuiteTest.test20()
145    4   1    0 org.jsecurity.util.AntPathMatcherEvoSuiteTest.test21()
146    4   1    0 org.jsecurity.util.AntPathMatcherEvoSuiteTest.test22()
147    4   1    0 org.jsecurity.util.AntPathMatcherEvoSuiteTest.test23()
148    4   1    0 org.jsecurity.util.AntPathMatcherEvoSuiteTest.test24()
149    4   1    0 org.jsecurity.util.AntPathMatcherEvoSuiteTest.test25()
150    5   1    0 org.jsecurity.util.AntPathMatcherEvoSuiteTest.test26()
151    5   1    0 org.jsecurity.util.AntPathMatcherEvoSuiteTest.test27()
152    6   1    0 org.jsecurity.util.AntPathMatcherEvoSuiteTest.test28()
153    5   1    0 org.jsecurity.util.AntPathMatcherEvoSuiteTest.test29()
154    6   1    0 org.jsecurity.util.AntPathMatcherEvoSuiteTest.test30()
155    5   1    0 org.jsecurity.util.CollectionUtilsEvoSuiteTest.test0()
156    3   1    0 org.jsecurity.util.CollectionUtilsEvoSuiteTest.test1()
157    4   1    0 org.jsecurity.util.CollectionUtilsEvoSuiteTest.test2()
158    3   1    0 org.jsecurity.util.CollectionUtilsEvoSuiteTest.test3()
159    5   1    0 org.jsecurity.util.CollectionUtilsEvoSuiteTest.test4()
160    3   1    0 org.jsecurity.util.CollectionUtilsEvoSuiteTest.test5()
161    2   1    0 org.jsecurity.util.JdbcUtilsEvoSuiteTest.test0()
162    2   1    0 org.jsecurity.util.JdbcUtilsEvoSuiteTest.test1()
163    2   1    0 org.jsecurity.util.JdbcUtilsEvoSuiteTest.test2()
164    3   1    0 org.jsecurity.util.StringUtilsEvoSuiteTest.test0()
165    3   1    0 org.jsecurity.util.StringUtilsEvoSuiteTest.test1()
166    3   1    0 org.jsecurity.util.StringUtilsEvoSuiteTest.test2()
167    3   1    0 org.jsecurity.util.StringUtilsEvoSuiteTest.test3()
168    3   1    0 org.jsecurity.util.StringUtilsEvoSuiteTest.test4()
169    3   1    0 org.jsecurity.util.StringUtilsEvoSuiteTest.test5()
170    3   1    0 org.jsecurity.util.StringUtilsEvoSuiteTest.test6()
171    3   1    0 org.jsecurity.util.StringUtilsEvoSuiteTest.test7()
172    3   1    0 org.jsecurity.util.StringUtilsEvoSuiteTest.test8()
173    3   1    0 org.jsecurity.util.StringUtilsEvoSuiteTest.test9()
174    3   1    0 org.jsecurity.util.StringUtilsEvoSuiteTest.test10()
175    4   2    0 org.jsecurity.util.StringUtilsEvoSuiteTest.test11()
176    3   1    0 org.jsecurity.util.StringUtilsEvoSuiteTest.test12()
177    3   1    0 org.jsecurity.util.StringUtilsEvoSuiteTest.test13()
178    3   1    0 org.jsecurity.util.StringUtilsEvoSuiteTest.test14()
179    3   1    0 org.jsecurity.util.StringUtilsEvoSuiteTest.test15()
180    3   1    0 org.jsecurity.util.StringUtilsEvoSuiteTest.test16()
181    3   1    0 org.jsecurity.util.StringUtilsEvoSuiteTest.test17()
182    3   1    0 org.jsecurity.util.StringUtilsEvoSuiteTest.test18()
183    4   2    0 org.jsecurity.util.StringUtilsEvoSuiteTest.test19()
184    3   1    0 org.jsecurity.util.StringUtilsEvoSuiteTest.test20()
185    3   1    0 org.jsecurity.util.StringUtilsEvoSuiteTest.test21()
186    3   1    0 org.jsecurity.util.StringUtilsEvoSuiteTest.test22()
187    3   1    0 org.jsecurity.util.StringUtilsEvoSuiteTest.test23()
188    3   1    0 org.jsecurity.util.StringUtilsEvoSuiteTest.test24()
189    3   1    0 org.jsecurity.util.PermissionUtilsEvoSuiteTest.test0()
190    5   1    0 org.jsecurity.util.PermissionUtilsEvoSuiteTest.test1()
191    3   1    0 org.jsecurity.util.PermissionUtilsEvoSuiteTest.test2()
192    3   1    0 org.jsecurity.util.JavaEnvironmentEvoSuiteTest.test0()
193    3   1    0 org.jsecurity.util.JavaEnvironmentEvoSuiteTest.test1()
194    3   1    0 org.jsecurity.util.JavaEnvironmentEvoSuiteTest.test2()
